index,tile,hflip,vflip,palette
125,0x035,0,0,8
126,0x036,0,0,8
127,0x037,0,0,8
128,0x004,0,0,8
129,0x005,0,0,8
130,0x006,0,0,8
131,0x007,0,0,8
132,0x004,0,0,8
133,0x005,0,0,8
134,0x006,0,0,8
135,0x007,0,0,8
136,0x004,0,0,8
137,0x005,0,0,8
138,0x006,0,0,8
139,0x007,0,0,8
140,0x004,0,0,8
141,0x005,0,0,8
142,0x006,0,0,8
143,0x007,0,0,8
144,0x004,0,0,8
145,0x005,0,0,8
146,0x006,0,0,8
147,0x007,0,0,8
148,0x004,0,0,8
149,0x005,0,0,8
150,0x006,0,0,8
151,0x007,0,0,8
152,0x004,0,0,8
153,0x005,0,0,8
154,0x006,0,0,8
155,0x007,0,0,8
156,0x004,0,0,8
157,0x005,0,0,8
158,0x006,0,0,8
159,0x007,0,0,8
160,0x014,0,0,8
161,0x015,0,0,8
162,0x016,0,0,8
163,0x017,0,0,8
164,0x014,0,0,8
165,0x015,0,0,8
166,0x016,0,0,8
167,0x017,0,0,8
168,0x014,0,0,8
169,0x015,0,0,8
170,0x016,0,0,8
171,0x017,0,0,8
172,0x014,0,0,8
173,0x015,0,0,8
174,0x016,0,0,8
175,0x017,0,0,8
176,0x014,0,0,8
177,0x015,0,0,8
178,0x016,0,0,8
179,0x017,0,0,8
180,0x014,0,0,8
181,0x015,0,0,8
182,0x016,0,0,8
183,0x017,0,0,8
184,0x014,0,0,8
185,0x015,0,0,8
186,0x016,0,0,8
187,0x017,0,0,8
188,0x014,0,0,8
189,0x015,0,0,8
190,0x016,0,0,8
191,0x017,0,0,8
192,0x024,0,0,8
193,0x025,0,0,8
194,0x026,0,0,8
195,0x027,0,0,8
196,0x024,0,0,8
197,0x025,0,0,8
198,0x026,0,0,8
199,0x027,0,0,8
200,0x024,0,0,8
201,0x025,0,0,8
202,0x026,0,0,8
203,0x027,0,0,8
204,0x024,0,0,8
205,0x025,0,0,8
206,0x026,0,0,8
207,0x027,0,0,8
208,0x024,0,0,8
209,0x025,0,0,8
210,0x026,0,0,8
211,0x027,0,0,8
212,0x024,0,0,8
213,0x025,0,0,8
214,0x026,0,0,8
215,0x027,0,0,8
216,0x024,0,0,8
217,0x025,0,0,8
218,0x026,0,0,8
219,0x027,0,0,8
220,0x024,0,0,8
221,0x025,0,0,8
222,0x026,0,0,8
223,0x027,0,0,8
224,0x034,0,0,8
225,0x035,0,0,8
226,0x036,0,0,8
227,0x037,0,0,8
228,0x034,0,0,8
229,0x035,0,0,8
230,0x036,0,0,8
231,0x037,0,0,8
232,0x034,0,0,8
233,0x035,0,0,8
234,0x036,0,0,8
235,0x037,0,0,8
236,0x034,0,0,8
237,0x035,0,0,8
238,0x036,0,0,8
239,0x037,0,0,8
240,0x034,0,0,8
241,0x035,0,0,8
242,0x036,0,0,8
243,0x037,0,0,8
244,0x034,0,0,8
245,0x035,0,0,8
246,0x036,0,0,8
247,0x037,0,0,8
248,0x034,0,0,8
249,0x035,0,0,8
250,0x036,0,0,8
251,0x037,0,0,8
252,0x034,0,0,8
253,0x035,0,0,8
254,0x036,0,0,8
255,0x037,0,0,8
256,0x004,0,0,8
257,0x005,0,0,8
258,0x006,0,0,8
259,0x007,0,0,8
260,0x004,0,0,8
261,0x005,0,0,8
262,0x006,0,0,8
263,0x007,0,0,8
264,0x004,0,0,8
265,0x005,0,0,8
266,0x006,0,0,8
267,0x007,0,0,8
268,0x004,0,0,8
269,0x005,0,0,8
270,0x006,0,0,8
271,0x007,0,0,8
272,0x004,0,0,8
273,0x005,0,0,8
274,0x006,0,0,8
275,0x007,0,0,8
276,0x004,0,0,8
277,0x005,0,0,8
278,0x006,0,0,8
279,0x007,0,0,8
280,0x004,0,0,8
281,0x005,0,0,8
282,0x006,0,0,8
283,0x007,0,0,8
284,0x004,0,0,8
285,0x005,0,0,8
286,0x006,0,0,8
287,0x007,0,0,8
288,0x014,0,0,8
289,0x015,0,0,8
290,0x016,0,0,8
291,0x017,0,0,8
292,0x014,0,0,8
293,0x015,0,0,8
294,0x016,0,0,8
295,0x017,0,0,8
296,0x014,0,0,8
297,0x015,0,0,8
298,0x016,0,0,8
299,0x017,0,0,8
300,0x014,0,0,8
301,0x015,0,0,8
302,0x016,0,0,8
303,0x017,0,0,8
304,0x014,0,0,8
305,0x015,0,0,8
306,0x016,0,0,8
307,0x017,0,0,8
308,0x014,0,0,8
309,0x015,0,0,8
310,0x016,0,0,8
311,0x017,0,0,8
312,0x014,0,0,8
313,0x015,0,0,8
314,0x016,0,0,8
315,0x017,0,0,8
316,0x014,0,0,8
317,0x015,0,0,8
318,0x016,0,0,8
319,0x017,0,0,8
320,0x024,0,0,8
321,0x025,0,0,8
322,0x026,0,0,8
323,0x027,0,0,8
324,0x024,0,0,8
325,0x025,0,0,8
326,0x026,0,0,8
327,0x027,0,0,8
328,0x024,0,0,8
329,0x025,0,0,8
330,0x026,0,0,8
331,0x027,0,0,8
332,0x024,0,0,8
333,0x025,0,0,8
334,0x026,0,0,8
335,0x027,0,0,8
336,0x024,0,0,8
337,0x025,0,0,8
338,0x026,0,0,8
339,0x027,0,0,8
340,0x024,0,0,8
341,0x025,0,0,8
342,0x026,0,0,8
343,0x027,0,0,8
344,0x024,0,0,8
345,0x025,0,0,8
346,0x026,0,0,8
347,0x027,0,0,8
348,0x024,0,0,8
349,0x025,0,0,8
350,0x026,0,0,8
351,0x027,0,0,8
352,0x034,0,0,8
353,0x035,0,0,8
354,0x036,0,0,8
355,0x037,0,0,8
356,0x034,0,0,8
357,0x035,0,0,8
358,0x036,0,0,8
359,0x037,0,0,8
360,0x034,0,0,8
361,0x035,0,0,8
362,0x036,0,0,8
363,0x037,0,0,8
364,0x034,0,0,8
365,0x035,0,0,8
366,0x036,0,0,8
367,0x037,0,0,8
368,0x034,0,0,8
369,0x035,0,0,8
370,0x036,0,0,8
371,0x037,0,0,8
372,0x034,0,0,8
373,0x035,0,0,8
374,0x036,0,0,8
375,0x037,0,0,8
376,0x034,0,0,8
377,0x035,0,0,8
378,0x036,0,0,8
379,0x037,0,0,8
380,0x034,0,0,8
381,0x035,0,0,8
382,0x036,0,0,8
383,0x037,0,0,8
384,0x004,0,0,8
385,0x005,0,0,8
386,0x006,0,0,8
387,0x007,0,0,8
388,0x004,0,0,8
389,0x005,0,0,8
390,0x006,0,0,8
391,0x007,0,0,8
392,0x004,0,0,8
393,0x005,0,0,8
394,0x006,0,0,8
395,0x007,0,0,8
396,0x004,0,0,8
397,0x005,0,0,8
398,0x006,0,0,8
399,0x007,0,0,8
400,0x004,0,0,8
401,0x005,0,0,8
402,0x006,0,0,8
403,0x007,0,0,8
404,0x004,0,0,8
405,0x005,0,0,8
406,0x006,0,0,8
407,0x007,0,0,8
408,0x004,0,0,8
409,0x005,0,0,8
410,0x006,0,0,8
411,0x007,0,0,8
412,0x004,0,0,8
413,0x005,0,0,8
414,0x006,0,0,8
415,0x007,0,0,8
416,0x014,0,0,8
417,0x015,0,0,8
418,0x016,0,0,8
419,0x017,0,0,8
420,0x014,0,0,8
421,0x015,0,0,8
422,0x016,0,0,8
423,0x017,0,0,8
424,0x014,0,0,8
425,0x015,0,0,8
426,0x016,0,0,8
427,0x017,0,0,8
428,0x014,0,0,8
429,0x015,0,0,8
430,0x016,0,0,8
431,0x017,0,0,8
432,0x014,0,0,8
433,0x015,0,0,8
434,0x016,0,0,8
435,0x017,0,0,8
436,0x014,0,0,8
437,0x015,0,0,8
438,0x016,0,0,8
439,0x017,0,0,8
440,0x014,0,0,8
441,0x015,0,0,8
442,0x016,0,0,8
443,0x017,0,0,8
444,0x014,0,0,8
445,0x015,0,0,8
446,0x016,0,0,8
447,0x017,0,0,8
448,0x024,0,0,8
449,0x025,0,0,8
450,0x026,0,0,8
451,0x027,0,0,8
452,0x024,0,0,8
453,0x025,0,0,8
454,0x026,0,0,8
455,0x027,0,0,8
456,0x024,0,0,8
457,0x025,0,0,8
458,0x026,0,0,8
459,0x027,0,0,8
460,0x024,0,0,8
461,0x025,0,0,8
462,0x026,0,0,8
463,0x027,0,0,8
464,0x024,0,0,8
465,0x025,0,0,8
466,0x026,0,0,8
467,0x027,0,0,8
468,0x024,0,0,8
469,0x025,0,0,8
470,0x026,0,0,8
471,0x027,0,0,8
472,0x024,0,0,8
473,0x025,0,0,8
474,0x026,0,0,8
475,0x027,0,0,8
476,0x024,0,0,8
477,0x025,0,0,8
478,0x026,0,0,8
479,0x027,0,0,8
480,0x034,0,0,8
481,0x035,0,0,8
482,0x036,0,0,8
483,0x037,0,0,8
484,0x034,0,0,8
485,0x035,0,0,8
486,0x036,0,0,8
487,0x037,0,0,8
488,0x034,0,0,8
489,0x035,0,0,8
490,0x036,0,0,8
491,0x037,0,0,8
492,0x034,0,0,8
493,0x035,0,0,8
494,0x036,0,0,8
495,0x037,0,0,8
496,0x034,0,0,8
497,0x035,0,0,8
498,0x036,0,0,8
499,0x037,0,0,8
500,0x034,0,0,8
501,0x035,0,0,8
502,0x036,0,0,8
503,0x037,0,0,8
504,0x034,0,0,8
505,0x035,0,0,8
506,0x036,0,0,8
507,0x037,0,0,8
508,0x034,0,0,8
509,0x035,0,0,8
510,0x036,0,0,8
511,0x037,0,0,8
512,0x004,0,0,8
513,0x005,0,0,8
514,0x006,0,0,8
515,0x007,0,0,8
516,0x004,0,0,8
517,0x005,0,0,8
518,0x006,0,0,8
519,0x007,0,0,8
520,0x004,0,0,8
521,0x005,0,0,8
522,0x006,0,0,8
523,0x007,0,0,8
524,0x004,0,0,8
525,0x005,0,0,8
526,0x006,0,0,8
527,0x007,0,0,8
528,0x004,0,0,8
529,0x005,0,0,8
530,0x006,0,0,8
531,0x007,0,0,8
532,0x004,0,0,8
533,0x005,0,0,8
534,0x006,0,0,8
535,0x007,0,0,8
536,0x004,0,0,8
537,0x005,0,0,8
538,0x006,0,0,8
539,0x007,0,0,8
540,0x004,0,0,8
541,0x005,0,0,8
542,0x006,0,0,8
543,0x007,0,0,8
544,0x014,0,0,8
545,0x015,0,0,8
546,0x016,0,0,8
547,0x017,0,0,8
548,0x014,0,0,8
549,0x015,0,0,8
550,0x016,0,0,8
551,0x017,0,0,8
552,0x014,0,0,8
553,0x015,0,0,8
554,0x016,0,0,8
555,0x017,0,0,8
556,0x014,0,0,8
557,0x015,0,0,8
558,0x016,0,0,8
559,0x017,0,0,8
560,0x014,0,0,8
561,0x015,0,0,8
562,0x016,0,0,8
563,0x017,0,0,8
564,0x014,0,0,8
565,0x015,0,0,8
566,0x016,0,0,8
567,0x017,0,0,8
568,0x014,0,0,8
569,0x015,0,0,8
570,0x016,0,0,8
571,0x017,0,0,8
572,0x014,0,0,8
573,0x015,0,0,8
574,0x016,0,0,8
575,0x017,0,0,8
576,0x024,0,0,8
577,0x025,0,0,8
578,0x026,0,0,8
579,0x027,0,0,8
580,0x024,0,0,8
581,0x025,0,0,8
582,0x026,0,0,8
583,0x027,0,0,8
584,0x024,0,0,8
585,0x025,0,0,8
586,0x026,0,0,8
587,0x027,0,0,8
588,0x024,0,0,8
589,0x025,0,0,8
590,0x026,0,0,8
591,0x027,0,0,8
592,0x024,0,0,8
593,0x025,0,0,8
594,0x026,0,0,8
595,0x027,0,0,8
596,0x024,0,0,8
597,0x025,0,0,8
598,0x026,0,0,8
599,0x027,0,0,8
600,0x024,0,0,8
601,0x025,0,0,8
602,0x026,0,0,8
603,0x027,0,0,8
604,0x024,0,0,8
605,0x025,0,0,8
606,0x026,0,0,8
607,0x027,0,0,8
608,0x034,0,0,8
609,0x035,0,0,8
610,0x036,0,0,8
611,0x037,0,0,8
612,0x034,0,0,8
613,0x035,0,0,8
614,0x036,0,0,8
615,0x037,0,0,8
616,0x034,0,0,8
617,0x035,0,0,8
618,0x036,0,0,8
619,0x037,0,0,8
620,0x034,0,0,8
621,0x035,0,0,8
622,0x036,0,0,8
623,0x037,0,0,8
624,0x034,0,0,8
625,0x035,0,0,8
626,0x036,0,0,8
627,0x037,0,0,8
628,0x034,0,0,8
629,0x035,0,0,8
630,0x036,0,0,8
631,0x037,0,0,8
632,0x034,0,0,8
633,0x035,0,0,8
634,0x036,0,0,8
635,0x037,0,0,8
636,0x034,0,0,8
637,0x035,0,0,8
638,0x036,0,0,8
639,0x037,0,0,8
640,0x004,0,0,8
641,0x005,0,0,8
642,0x006,0,0,8
643,0x007,0,0,8
644,0x004,0,0,8
645,0x005,0,0,8
646,0x006,0,0,8
647,0x007,0,0,8
648,0x004,0,0,8
649,0x005,0,0,8
650,0x006,0,0,8
651,0x007,0,0,8
652,0x004,0,0,8
653,0x005,0,0,8
654,0x006,0,0,8
655,0x007,0,0,8
656,0x004,0,0,8
657,0x005,0,0,8
658,0x006,0,0,8
659,0x007,0,0,8
660,0x004,0,0,8
661,0x005,0,0,8
662,0x006,0,0,8
663,0x007,0,0,8
664,0x004,0,0,8
665,0x005,0,0,8
666,0x006,0,0,8
667,0x007,0,0,8
668,0x004,0,0,8
669,0x005,0,0,8
670,0x006,0,0,8
671,0x007,0,0,8
672,0x014,0,0,8
673,0x015,0,0,8
674,0x016,0,0,8
675,0x017,0,0,8
676,0x014,0,0,8
677,0x015,0,0,8
678,0x016,0,0,8
679,0x017,0,0,8
680,0x014,0,0,8
681,0x015,0,0,8
682,0x016,0,0,8
683,0x017,0,0,8
684,0x014,0,0,8
685,0x015,0,0,8
686,0x016,0,0,8
687,0x017,0,0,8
688,0x014,0,0,8
689,0x015,0,0,8
690,0x016,0,0,8
691,0x017,0,0,8
692,0x014,0,0,8
693,0x015,0,0,8
694,0x016,0,0,8
695,0x017,0,0,8
696,0x014,0,0,8
697,0x015,0,0,8
698,0x016,0,0,8
699,0x017,0,0,8
700,0x014,0,0,8
701,0x015,0,0,8
702,0x016,0,0,8
703,0x017,0,0,8
704,0x024,0,0,8
705,0x025,0,0,8
706,0x026,0,0,8
707,0x027,0,0,8
708,0x024,0,0,8
709,0x025,0,0,8
710,0x026,0,0,8
711,0x027,0,0,8
712,0x024,0,0,8
713,0x025,0,0,8
714,0x026,0,0,8
715,0x027,0,0,8
716,0x024,0,0,8
717,0x025,0,0,8
718,0x026,0,0,8
719,0x027,0,0,8
720,0x024,0,0,8
721,0x025,0,0,8
722,0x026,0,0,8
723,0x027,0,0,8
724,0x024,0,0,8
725,0x025,0,0,8
726,0x026,0,0,8
727,0x027,0,0,8
728,0x024,0,0,8
729,0x025,0,0,8
730,0x026,0,0,8
731,0x027,0,0,8
732,0x024,0,0,8
733,0x025,0,0,8
734,0x026,0,0,8
735,0x027,0,0,8
736,0x034,0,0,8
737,0x035,0,0,8
738,0x036,0,0,8
739,0x037,0,0,8
740,0x034,0,0,8
741,0x035,0,0,8
742,0x036,0,0,8
743,0x037,0,0,8
744,0x034,0,0,8
745,0x035,0,0,8
746,0x036,0,0,8
747,0x037,0,0,8
748,0x034,0,0,8
749,0x035,0,0,8
750,0x036,0,0,8
751,0x037,0,0,8
752,0x034,0,0,8
753,0x035,0,0,8
754,0x036,0,0,8
755,0x037,0,0,8
756,0x034,0,0,8
757,0x035,0,0,8
758,0x036,0,0,8
759,0x037,0,0,8
760,0x034,0,0,8
761,0x035,0,0,8
762,0x036,0,0,8
763,0x037,0,0,8
764,0x034,0,0,8
765,0x035,0,0,8
766,0x036,0,0,8
767,0x037,0,0,8
768,0x004,0,0,8
769,0x005,0,0,8
770,0x006,0,0,8
771,0x007,0,0,8
772,0x004,0,0,8
773,0x005,0,0,8
774,0x006,0,0,8
775,0x007,0,0,8
776,0x004,0,0,8
777,0x005,0,0,8
778,0x006,0,0,8
779,0x007,0,0,8
780,0x004,0,0,8
781,0x005,0,0,8
782,0x006,0,0,8
783,0x007,0,0,8
784,0x004,0,0,8
785,0x005,0,0,8
786,0x006,0,0,8
787,0x007,0,0,8
788,0x004,0,0,8
789,0x005,0,0,8
790,0x006,0,0,8
791,0x007,0,0,8
792,0x004,0,0,8
793,0x005,0,0,8
794,0x006,0,0,8
795,0x007,0,0,8
796,0x004,0,0,8
797,0x005,0,0,8
798,0x006,0,0,8
799,0x007,0,0,8
800,0x014,0,0,8
801,0x015,0,0,8
802,0x016,0,0,8
803,0x017,0,0,8
804,0x014,0,0,8
805,0x015,0,0,8
806,0x016,0,0,8
807,0x017,0,0,8
808,0x014,0,0,8
809,0x015,0,0,8
810,0x016,0,0,8
811,0x017,0,0,8
812,0x014,0,0,8
813,0x015,0,0,8
814,0x016,0,0,8
815,0x017,0,0,8
816,0x014,0,0,8
817,0x015,0,0,8
818,0x016,0,0,8
819,0x017,0,0,8
820,0x014,0,0,8
821,0x015,0,0,8
822,0x016,0,0,8
823,0x017,0,0,8
824,0x014,0,0,8
825,0x015,0,0,8
826,0x016,0,0,8
827,0x017,0,0,8
828,0x014,0,0,8
829,0x015,0,0,8
830,0x016,0,0,8
831,0x017,0,0,8
832,0x024,0,0,8
833,0x025,0,0,8
834,0x026,0,0,8
835,0x027,0,0,8
836,0x024,0,0,8
837,0x025,0,0,8
838,0x026,0,0,8
839,0x027,0,0,8
840,0x024,0,0,8
841,0x025,0,0,8
842,0x026,0,0,8
843,0x027,0,0,8
844,0x024,0,0,8
845,0x025,0,0,8
846,0x026,0,0,8
847,0x027,0,0,8
848,0x024,0,0,8
849,0x025,0,0,8
850,0x026,0,0,8
851,0x027,0,0,8
852,0x024,0,0,8
853,0x025,0,0,8
854,0x026,0,0,8
855,0x027,0,0,8
856,0x024,0,0,8
857,0x025,0,0,8
858,0x026,0,0,8
859,0x027,0,0,8
860,0x024,0,0,8
861,0x025,0,0,8
862,0x026,0,0,8
863,0x027,0,0,8
864,0x034,0,0,8
865,0x035,0,0,8
866,0x036,0,0,8
867,0x037,0,0,8
868,0x034,0,0,8
869,0x035,0,0,8
870,0x036,0,0,8
871,0x037,0,0,8
872,0x034,0,0,8
873,0x035,0,0,8
874,0x036,0,0,8
875,0x037,0,0,8
876,0x034,0,0,8
877,0x035,0,0,8
878,0x036,0,0,8
879,0x037,0,0,8
880,0x034,0,0,8
881,0x035,0,0,8
882,0x036,0,0,8
883,0x037,0,0,8
884,0x034,0,0,8
885,0x035,0,0,8
886,0x036,0,0,8
887,0x037,0,0,8
888,0x034,0,0,8
889,0x035,0,0,8
890,0x036,0,0,8
891,0x037,0,0,8
892,0x034,0,0,8
893,0x035,0,0,8
894,0x036,0,0,8
895,0x037,0,0,8
896,0x004,0,0,8
897,0x005,0,0,8
898,0x006,0,0,8
899,0x007,0,0,8
900,0x004,0,0,8
901,0x005,0,0,8
902,0x006,0,0,8
903,0x007,0,0,8
904,0x004,0,0,8
905,0x005,0,0,8
906,0x006,0,0,8
907,0x007,0,0,8
908,0x004,0,0,8
909,0x005,0,0,8
910,0x006,0,0,8
911,0x007,0,0,8
912,0x004,0,0,8
913,0x005,0,0,8
914,0x006,0,0,8
915,0x007,0,0,8
916,0x004,0,0,8
917,0x005,0,0,8
918,0x006,0,0,8
919,0x007,0,0,8
920,0x004,0,0,8
921,0x005,0,0,8
922,0x006,0,0,8
923,0x007,0,0,8
924,0x004,0,0,8
925,0x005,0,0,8
926,0x006,0,0,8
927,0x007,0,0,8
928,0x014,0,0,8
929,0x015,0,0,8
930,0x016,0,0,8
931,0x017,0,0,8
932,0x014,0,0,8
933,0x015,0,0,8
934,0x016,0,0,8
935,0x017,0,0,8
936,0x014,0,0,8
937,0x015,0,0,8
938,0x016,0,0,8
939,0x017,0,0,8
940,0x014,0,0,8
941,0x015,0,0,8
942,0x016,0,0,8
943,0x017,0,0,8
944,0x014,0,0,8
945,0x015,0,0,8
946,0x016,0,0,8
947,0x017,0,0,8
948,0x014,0,0,8
949,0x015,0,0,8
950,0x016,0,0,8
951,0x017,0,0,8
952,0x014,0,0,8
953,0x015,0,0,8
954,0x016,0,0,8
955,0x017,0,0,8
956,0x014,0,0,8
957,0x015,0,0,8
958,0x016,0,0,8
959,0x017,0,0,8
960,0x024,0,0,8
961,0x025,0,0,8
962,0x026,0,0,8
963,0x027,0,0,8
964,0x024,0,0,8
965,0x025,0,0,8
966,0x026,0,0,8
967,0x027,0,0,8
968,0x024,0,0,8
969,0x025,0,0,8
970,0x026,0,0,8
971,0x027,0,0,8
972,0x024,0,0,8
973,0x025,0,0,8
974,0x026,0,0,8
975,0x027,0,0,8
976,0x024,0,0,8
977,0x025,0,0,8
978,0x026,0,0,8
979,0x027,0,0,8
980,0x024,0,0,8
981,0x025,0,0,8
982,0x026,0,0,8
983,0x027,0,0,8
984,0x024,0,0,8
985,0x025,0,0,8
986,0x026,0,0,8
987,0x027,0,0,8
988,0x024,0,0,8
989,0x025,0,0,8
990,0x026,0,0,8
991,0x027,0,0,8
992,0x034,0,0,8
993,0x035,0,0,8
994,0x036,0,0,8
995,0x037,0,0,8
996,0x034,0,0,8
997,0x035,0,0,8
998,0x036,0,0,8
999,0x037,0,0,8
1000,0x034,0,0,8
1001,0x035,0,0,8
1002,0x036,0,0,8
1003,0x037,0,0,8
1004,0x034,0,0,8
1005,0x035,0,0,8
1006,0x036,0,0,8
1007,0x037,0,0,8
1008,0x034,0,0,8
1009,0x035,0,0,8
1010,0x036,0,0,8
1011,0x037,0,0,8
1012,0x034,0,0,8
1013,0x035,0,0,8
1014,0x036,0,0,8
1015,0x037,0,0,8
1016,0x034,0,0,8
1017,0x035,0,0,8
1018,0x036,0,0,8
1019,0x037,0,0,8
1020,0x034,0,0,8
1021,0x035,0,0,8
1022,0x036,0,0,8
1023,0x037,0,0,8
