# GBA text BG tilemap.
# Cell format: T<hex tile>:P<decimal palette>[:H|V|HV]
# Example: T01F:P2:H = tile 0x01F, palette 2, horizontal flip
width 32
height 32

map 0 # BG3, screen block 6
T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0 T003:P0
T050:P0 T051:P0 T052:P0 T053:P0 T050:P0 T051:P0 T052:P0 T053:P0 T050:P0 T051:P0 T052:P0 T053:P0 T050:P0 T051:P0 T052:P0 T053:P0 T050:P0 T051:P0 T052:P0 T053:P0 T050:P0 T051:P0 T052:P0 T053:P0 T050:P0 T051:P0 T052:P0 T053:P0 T050:P0 T051:P0 T052:P0 T053:P0
T060:P0 T061:P0 T062:P0 T063:P0 T060:P0 T061:P0 T062:P0 T063:P0 T060:P0 T061:P0 T062:P0 T063:P0 T060:P0 T061:P0 T062:P0 T063:P0 T060:P0 T061:P0 T062:P0 T063:P0 T060:P0 T061:P0 T062:P0 T063:P0 T060:P0 T061:P0 T062:P0 T063:P0 T060:P0 T061:P0 T062:P0 T063:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0
T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0 T00F:P0

map 1 # BG2, screen block 7
T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0
T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0
T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0
T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0
T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0
T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0
T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0
T070:P0 T071:P0 T072:P0 T073:P0 T074:P0 T000:P0 T075:P0 T076:P0 T077:P0 T078:P0 T079:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0 T070:P0 T071:P0 T072:P0 T073:P0 T074:P0 T000:P0 T075:P0 T076:P0 T077:P0 T078:P0 T079:P0 T000:P0 T000:P0 T000:P0 T000:P0 T000:P0
T080:P0 T081:P0 T082:P0 T083:P0 T084:P0 T000:P0 T085:P0 T086:P0 T087:P0 T088:P0 T089:P0 T07A:P0 T07B:P0 T07C:P0 T07D:P0 T07E:P0 T080:P0 T081:P0 T082:P0 T083:P0 T084:P0 T000:P0 T085:P0 T086:P0 T087:P0 T088:P0 T089:P0 T07A:P0 T07B:P0 T07C:P0 T07D:P0 T07E:P0
T090:P0 T091:P0 T092:P0 T093:P0 T094:P0 T000:P0 T095:P0 T096:P0 T097:P0 T098:P0 T099:P0 T08A:P0 T08B:P0 T08C:P0 T08D:P0 T08E:P0 T090:P0 T091:P0 T092:P0 T093:P0 T094:P0 T000:P0 T095:P0 T096:P0 T097:P0 T098:P0 T099:P0 T08A:P0 T08B:P0 T08C:P0 T08D:P0 T08E:P0
T0A0:P0 T0A1:P0 T0A2:P0 T0A3:P0 T0A4:P0 T000:P0 T0A5:P0 T0A6:P0 T0A7:P0 T0A8:P0 T0A9:P0 T09A:P0 T09B:P0 T09C:P0 T09D:P0 T09E:P0 T0A0:P0 T0A1:P0 T0A2:P0 T0A3:P0 T0A4:P0 T000:P0 T0A5:P0 T0A6:P0 T0A7:P0 T0A8:P0 T0A9:P0 T09A:P0 T09B:P0 T09C:P0 T09D:P0 T09E:P0
T0B0:P0 T0B1:P0 T0B2:P0 T0B3:P0 T0B4:P0 T000:P0 T0B5:P0 T0B6:P0 T0B7:P0 T0B8:P0 T0B9:P0 T0AA:P0 T0AB:P0 T0AC:P0 T0AD:P0 T0AE:P0 T0B0:P0 T0B1:P0 T0B2:P0 T0B3:P0 T0B4:P0 T000:P0 T0B5:P0 T0B6:P0 T0B7:P0 T0B8:P0 T0B9:P0 T0AA:P0 T0AB:P0 T0AC:P0 T0AD:P0 T0AE:P0
T0C0:P0 T0C1:P0 T0C2:P0 T0C3:P0 T0C4:P0 T000:P0 T0C5:P0 T0C6:P0 T0C7:P0 T0C8:P0 T0C9:P0 T0BA:P0 T0BB:P0 T0BC:P0 T0BD:P0 T0BE:P0 T0C0:P0 T0C1:P0 T0C2:P0 T0C3:P0 T0C4:P0 T000:P0 T0C5:P0 T0C6:P0 T0C7:P0 T0C8:P0 T0C9:P0 T0BA:P0 T0BB:P0 T0BC:P0 T0BD:P0 T0BE:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0 T00E:P0
